area,price,,,,,
2.49,1471746.555,,,,,
5.47,676377.6614,,,,,
2.16,1462422.256,,,,,
5.4,1036782.245,,,,,
4.41,1122967.385,,,,,
4.23,1877073.575,,,,,
6.13,1657363.057,,,,,
6.19,1757395.787,,,,,
6.09,1539084.922,,,,,
6.29,1738788.382,,,,,
2.26,1189466.714,,,,,
4.27,1316793.569,,,,,
4.23,1542970.948,,,,,
2.04,1024973.195,,,,,
4.34,1353182.494,,,,,
6.2,1594089.241,,,,,
5.11,1501048.204,,,,,
3.22,810537.1484,,,,,
4.22,1270297.545,,,,,
4.09,1591022.904,,,,,
6.38,1040652.839,,,,,
2.14,639471.7361,,,,,
2.02,867898.2822,,,,,
4.32,776125.5971,,,,,
2.37,1202844.374,,,,,
3.42,1346379.985,,,,,
4.23,1014430.121,,,,,
2.39,1373512.302,,,,,
4.19,1454749.807,,,,,
3.08,1166600.457,,,,,
2.23,1093253.491,,,,,
4.4,2130762,,,,,
3.05,1719762.308,,,,,
2.18,1019880.653,,,,,
3.05,1296645.375,,,,,
3,1372878.534,,,,,
3.43,1117011.106,,,,,
4.16,959734.8133,,,,,
3.18,1074824.816,,,,,
3.2,922054.1319,,,,,
3.24,1017374.023,,,,,
2.1,1227401.539,,,,,
3.26,1226041.783,,,,,
3.11,1411334.219,,,,,
6.25,1317234.043,,,,,
4.4,1250144.012,,,,,
5.03,1389047.558,,,,,
3.16,792449.5431,,,,,
4.06,1860681.947,,,,,
4.13,1110827.822,,,,,
5.46,1539129.364,,,,,
2.37,1132779.837,,,,,
6.13,839629.5122,,,,,
2.29,1243239.003,,,,,
4.27,1104109.035,,,,,
4.32,1664301.512,,,,,
6,818289.7642,,,,,
4.4,1062666.366,,,,,
4.45,730043.6451,,,,,
6,1307173.872,,,,,
2.22,1464710.206,,,,,
4.1,769851.8034,,,,,
3.32,1012023.399,,,,,
4.13,866328.1313,,,,,
3.16,1222726.564,,,,,
5.37,998702.0371,,,,,
6.47,1644242.137,,,,,
6.12,1817188.451,,,,,
2.3,1553976.234,,,,,
3.48,850593.3377,,,,,
3.3,1179987.324,,,,,
4.23,1554986.695,,,,,
5.35,1281378.174,,,,,
3.43,1125677.604,,,,,
3.13,1705889.887,,,,,
2.05,783565.1025,,,,,
6.12,1355362.956,,,,,
3.07,927181.0664,,,,,
3.48,1058517.81,,,,,
6.24,1397564.156,,,,,
3.12,635429.2305,,,,,
4.27,1104701.234,,,,,
3.05,1368134.998,,,,,
5.11,1204117.419,,,,,
3.31,517937.5895,,,,,
2.18,1241182.835,,,,,
6.45,1603627.28,,,,,
4.3,1063206.378,,,,,
4.13,1269293.209,,,,,
4.15,1063399.275,,,,,
4.3,1561313.838,,,,,
3.11,1135613.432,,,,,
3.14,1057347.166,,,,,
4.34,772310.2278,,,,,
3.36,989263.2366,,,,,
4.13,699323.2624,,,,,
3.01,1596342.909,,,,,
5.41,1499153.081,,,,,
5.31,770770.5849,,,,,
6.47,1055484.373,,,,,
5.31,1240503.524,,,,,
3.38,900973.3764,,,,,
3.11,1035976.953,,,,,
3.28,1086447.511,,,,,
5,1366980.91,,,,,
3.17,1616937.019,,,,,
4.24,1639944.959,,,,,
5.44,509499.589,,,,,
4.34,1200125.447,,,,,
6.32,2142896.556,,,,,
4.01,1301089.712,,,,,
4.26,1860648.745,,,,,
4.45,1283996.968,,,,,
5.29,947355.9701,,,,,
4.17,875799.2473,,,,,
4,1483041.335,,,,,
5.14,1508856.424,,,,,
2.36,1302814.489,,,,,
5.07,747396.2531,,,,,
3.43,1723397.089,,,,,
6.43,1059431.451,,,,,
3.49,1309397.049,,,,,
5.05,981232.6124,,,,,
3.24,1389763.822,,,,,
6.12,1599963.807,,,,,
3.25,1208843.277,,,,,
6.17,2059301.343,,,,,
3.27,1272337.504,,,,,
3.09,1390377.375,,,,,
4.08,1212899.219,,,,,
3.05,1393482.85,,,,,
3.22,1603046.179,,,,,
4.44,1063069.916,,,,,
3.4,1068492.613,,,,,
3.46,1337973.732,,,,,
3.25,889831.1511,,,,,
4.4,1308231.769,,,,,
4.1,1612102.097,,,,,
4.18,578161.4955,,,,,
2,1454126.551,,,,,
6.47,1684537.961,,,,,
4.47,1347210.092,,,,,
4.5,1603342.669,,,,,
5.07,1383563.574,,,,,
4.12,705444.1168,,,,,
4.22,1418045.719,,,,,
4,1457755.979,,,,,
5.41,1617405.425,,,,,
4.24,456019.1712,,,,,
4.37,1348804.229,,,,,
5.42,1579360.825,,,,,
2.35,385678.1667,,,,,
3,1121023.437,,,,,
4.45,1178553.616,,,,,
6.3,1296467.994,,,,,
2.17,313651.5032,,,,,
5.21,1530294.577,,,,,
3.15,1249914.395,,,,,
4.13,1270432.4,,,,,
2.08,1123753.734,,,,,
6.01,1005087.361,,,,,
4.36,1712282.259,,,,,
3.39,698457.6776,,,,,
4.12,1322439.108,,,,,
3.13,1599615.745,,,,,
3.41,1142264.248,,,,,
6.47,1012768.756,,,,,
4.19,1244916.548,,,,,
2.18,1016526.594,,,,,
4.01,1383565.696,,,,,
4.17,1526369.647,,,,,
3.23,961495.0964,,,,,
6.06,1228362.747,,,,,
4.45,1674680.741,,,,,
5.39,1411217.493,,,,,
2.5,1476392.551,,,,,
2.36,751324.1387,,,,,
3.35,1366714.376,,,,,
2.36,1718625.945,,,,,
3.38,1344869.28,,,,,
3.37,1442079.057,,,,,
3.31,1000892.046,,,,,
5.23,1553395.562,,,,,
4.25,1969256.933,,,,,
2.2,1435261.987,,,,,
3.28,718874.6798,,,,,
2.43,1883082.276,,,,,
6.16,1502443.23,,,,,
3.42,1513650.381,,,,,
4.04,1410264.405,,,,,
4.12,647691.8352,,,,,
3.01,1675062.891,,,,,
5.28,1336134.486,,,,,
6.5,1376240.615,,,,,
6.42,1680017.24,,,,,
2.49,1186025.951,,,,,
4.33,1460044.546,,,,,
4.06,650939.2067,,,,,
4.12,1525690.995,,,,,
6.4,1827476.196,,,,,
3.18,860399.3452,,,,,
5.35,1574181.732,,,,,
3.39,333160.9943,,,,,
3.2,1279681.154,,,,,
3.32,1594748.125,,,,,
5.13,1495375.423,,,,,
6.19,954732.9038,,,,,
2.46,1426695.686,,,,,
2.44,1468459.955,,,,,
6.27,1607863.828,,,,,
4.03,888866.3945,,,,,
2.15,1151341.85,,,,,
6.36,1045704.7,,,,,
4,1279160.988,,,,,
6.26,1799455.406,,,,,
3.23,2005167.48,,,,,
6.18,1492612.189,,,,,
3.43,976481.7168,,,,,
5.03,1247002.164,,,,,
3.37,1426682.135,,,,,
3.35,1171989.718,,,,,
4.18,1370909.952,,,,,
3.46,1083071.56,,,,,
2.01,1065656.023,,,,,
4.16,1492095.143,,,,,
5.05,936864.6878,,,,,
3.39,1966139.928,,,,,
4.24,1558196.969,,,,,
3.25,1280588.342,,,,,
4.27,853750.6529,,,,,
4.05,978824.6016,,,,,
3.14,1273554.278,,,,,
4.44,798659.2171,,,,,
4.01,1114128.47,,,,,
3.13,1108894.003,,,,,
3.45,710269.214,,,,,
6.31,1142127.884,,,,,
3.47,1378269.573,,,,,
3.48,1140126.187,,,,,
2.2,999146.8694,,,,,
4.24,1289201.391,,,,,
2.12,973197.7753,,,,,
6.26,1511653.455,,,,,
2.09,1158677.202,,,,,
6.13,1009093.802,,,,,
2.18,861013.9461,,,,,
4.49,1064371.764,,,,,
5.38,1883469.244,,,,,
3.09,1191340.826,,,,,
3.39,1300303.407,,,,,
4.12,1126042.405,,,,,
3.42,1848511.108,,,,,
2,1072874.61,,,,,
4.23,1019127.733,,,,,
4.16,1210161.07,,,,,
4.48,1561234.133,,,,,
6.29,2180065.598,,,,,
4.3,1665515.246,,,,,
3.18,1307136.335,,,,,
2.44,1604207.684,,,,,
4.1,1057125.839,,,,,
4.5,1077805.578,,,,,
2.25,1328525.02,,,,,
3.09,1017775.512,,,,,
2.45,1443816.971,,,,,
5.46,1322010.057,,,,,
3.29,1064939.523,,,,,
6.33,768541.9161,,,,,
6.12,1244563.275,,,,,
4.46,744291.0273,,,,,
3.34,1879416.222,,,,,
3.17,1131698.214,,,,,
5.02,1000713.586,,,,,
3.1,1313128.138,,,,,
4.32,1810561.175,,,,,
5.5,1877268.75,,,,,
3.3,1495672.594,,,,,
2.19,1708102.102,,,,,
3.08,1058356.18,,,,,
3.13,681089.9189,,,,,
5.35,1958064.742,,,,,
2.44,353240.0547,,,,,
2.05,1054304.172,,,,,
4.5,268050.8147,,,,,
3.14,1318597.715,,,,,
3.25,1334537.424,,,,,
3.03,1598736.4,,,,,
4.27,1699952.814,,,,,
3.23,1012269.82,,,,,
3.08,1093506.014,,,,,
6.22,1064703.305,,,,,
4.4,1184614.087,,,,,
4.01,1146480.214,,,,,
4.36,1925615.841,,,,,
5.23,1233882.555,,,,,
3.49,822685.3746,,,,,
4.46,1935831.039,,,,,
3.28,912585.6212,,,,,
5.35,1636906.288,,,,,
3.13,1197929.743,,,,,
3.25,1039794.767,,,,,
2.47,1033450.139,,,,,
2.34,839589.8445,,,,,
2.04,782800.4947,,,,,
4.06,1547127.386,,,,,
6.45,1518706.283,,,,,
2.42,1074456.402,,,,,
4.05,671960.6449,,,,,
3.32,1185734.958,,,,,
4.01,1518454.06,,,,,
4.46,666745.6714,,,,,
6.36,988014.7561,,,,,
4.44,997452.5009,,,,,
4.09,1791307.241,,,,,
6.34,1223589.046,,,,,
5.5,1321257.251,,,,,
6.33,1193687.181,,,,,
4.07,840208.743,,,,,
2.13,1474745.015,,,,,
5.22,1527439.717,,,,,
2.36,802048.4455,,,,,
3.08,1016960.655,,,,,
3.49,1051230.001,,,,,
3.46,1209964.352,,,,,
4.25,1357208.238,,,,,
5.46,1513846.595,,,,,
3.09,1737570.505,,,,,
3.32,613370.8511,,,,,
4.39,767784.6304,,,,,
3.19,1181663.484,,,,,
3.49,1898168.684,,,,,
3.49,1471784.005,,,,,
4.11,1397461.553,,,,,
2.47,664465.331,,,,,
3.42,1128252.819,,,,,
3.26,1273629.124,,,,,
3.47,968411.6244,,,,,
3.13,1071537.376,,,,,
3.37,1802294.289,,,,,
4.08,1369582.582,,,,,
5.04,1350283.997,,,,,
3.37,1637831.328,,,,,
6.21,1574279.814,,,,,
5.04,1251063.65,,,,,
4.22,992622.7693,,,,,
4.13,1616505.354,,,,,
3,1440106.864,,,,,
3,1139014.194,,,,,
4.27,1139072.772,,,,,
5.49,1243491.572,,,,,
2.33,1021126.683,,,,,
3.03,960918.6584,,,,,
4.06,1306288.227,,,,,
6.24,1537897.118,,,,,
2.03,909885.8014,,,,,
6.21,1752112.604,,,,,
5.34,1129388.123,,,,,
3.16,2024902.521,,,,,
2.5,1164968.877,,,,,
4.27,1187454.672,,,,,
2.16,1675702.223,,,,,
5.27,1163559.471,,,,,
4.33,814240.2816,,,,,
4.09,1480674.799,,,,,
4.35,1281308.332,,,,,
4.14,1187044.053,,,,,
4.16,1267803.317,,,,,
6.45,1094792.003,,,,,
3.17,1489574.137,,,,,
3.28,1280995.549,,,,,
4.38,1046347.121,,,,,
4.21,1149694.034,,,,,
3.45,1063344.635,,,,,
4.06,1377113.026,,,,,
2.49,1459525.376,,,,,
5.12,899609.3001,,,,,
3.5,482689.7034,,,,,
4.13,412269.2034,,,,,
6.49,1209797.58,,,,,
3.09,1342506.921,,,,,
4.21,727866.5252,,,,,
3.12,1447250.999,,,,,
4.38,1578766.05,,,,,
4.38,1578737.436,,,,,
4.11,1445527.137,,,,,
4.49,1221823.704,,,,,
3.23,2031338.347,,,,,
2.22,1232974.142,,,,,
6.14,1426402.807,,,,,
3.09,520217.893,,,,,
4.23,1314770.47,,,,,
3.44,1249331.45,,,,,
5.47,1835564.689,,,,,
2.36,1018173.703,,,,,
3.32,607858.9912,,,,,
3.45,1340983.25,,,,,
2.24,1292740.446,,,,,
4.32,1772780.143,,,,,
3.25,1131887.762,,,,,
4.06,1603627.938,,,,,
3.38,809121.1058,,,,,
2.16,987004.0837,,,,,
4.43,676970.6909,,,,,
4.34,461473.5665,,,,,
3.16,15938.65792,,,,,
4.03,1622827.298,,,,,
5.44,1924155.582,,,,,
3.3,1548598.755,,,,,
3.41,2007639.432,,,,,
4.26,461912.2443,,,,,
4,1243838.634,,,,,
5.07,1309922.854,,,,,
6.13,1343484.727,,,,,
2.02,771214.4796,,,,,
2.23,1244955.461,,,,,
3.44,365929.5973,,,,,
4.41,1453108.794,,,,,
4.31,1128906.339,,,,,
3.15,2100698.071,,,,,
4.41,1105024.416,,,,,
5.47,1159526.154,,,,,
5.29,1940933.472,,,,,
4.33,1549031.093,,,,,
3.45,1379456.031,,,,,
4.2,1501917.318,,,,,
3.45,963655.5774,,,,,
4,1900999.546,,,,,
2.32,1200060.662,,,,,
2.11,1063743.424,,,,,
3.39,1252733.097,,,,,
2.34,907530.1753,,,,,
3.5,1256086.507,,,,,
3.45,1517868.595,,,,,
3.12,1705546.412,,,,,
4.05,1081578.619,,,,,
5.29,872177.4089,,,,,
2.49,1061785.583,,,,,
4.11,1355545.588,,,,,
5.28,1455511.267,,,,,
2.08,1445030.984,,,,,
3.39,823821.7864,,,,,
3.26,1693693.553,,,,,
3.33,944979.0094,,,,,
3.33,1156786.084,,,,,
4.18,1306288.623,,,,,
5.21,1785449.72,,,,,
3.02,1115080.654,,,,,
5.39,1188255.081,,,,,
4.27,1184799.271,,,,,
5.08,1134246.503,,,,,
4.5,1108022.282,,,,,
4.02,1148416.91,,,,,
4.45,1202574.353,,,,,
6.22,1428212.034,,,,,
5.24,1842736.247,,,,,
6.14,1262232.321,,,,,
3.39,1354609.246,,,,,
3.03,1277380.529,,,,,
2.35,854487.597,,,,,
3.45,968045.4778,,,,,
3.27,769113.8332,,,,,
4.4,1236093.914,,,,,
4.17,745586.5735,,,,,
6.48,944288.911,,,,,
4.37,1283480.439,,,,,
6.13,1214941.762,,,,,
4.3,1137224.575,,,,,
3.24,1881075.438,,,,,
5.18,1603201.048,,,,,
6.05,1296610.532,,,,,
6.27,1540360.751,,,,,
2.39,1046957.117,,,,,
3.36,1545672.117,,,,,
2.24,857934.5478,,,,,
3.24,1298108,,,,,
3.01,1533017.307,,,,,
3.17,846841.4564,,,,,
3.41,1280199.295,,,,,
3.06,1214334.973,,,,,
3.44,1206539.666,,,,,
4.32,1031385.455,,,,,
6.11,1715435.991,,,,,
4.37,1223432.84,,,,,
4.19,1530848.094,,,,,
4.05,1404435.505,,,,,
3.1,1603944.38,,,,,
4.06,1167918.059,,,,,
4.1,1048135.754,,,,,
4.45,1563193.097,,,,,
2.5,1512578.553,,,,,
4.35,1632942.316,,,,,
4.31,1017722.998,,,,,
4.22,1619829.096,,,,,
5.23,1890056.385,,,,,
4.36,1902118.699,,,,,
3.14,1338247.93,,,,,
3.05,2081869.284,,,,,
2.21,868713.4367,,,,,
4.45,603374.0391,,,,,
3.04,1182670.135,,,,,
5.09,1557075.422,,,,,
4.25,1574582.091,,,,,
4.11,530613.7956,,,,,
5.23,1669558.847,,,,,
6.12,1191968.52,,,,,
2,842296.2673,,,,,
4.24,1111108.501,,,,,
4.02,1180325.499,,,,,
6.38,1575966.553,,,,,
3.34,1735992.339,,,,,
4.5,1144711.177,,,,,
3.49,891200.8623,,,,,
4.11,1775531.404,,,,,
4.08,1660295.796,,,,,
2.5,1062105.308,,,,,
4.01,1693384.803,,,,,
6.38,1689690.754,,,,,
6.36,1004041.435,,,,,
2.22,780934.038,,,,,
5.08,942166.509,,,,,
4.17,1049823.996,,,,,
4.09,1394840.523,,,,,
5.18,1521141.345,,,,,
6,1470427.375,,,,,
5.05,1094069.798,,,,,
6.46,2096954.041,,,,,
2.27,1580951.579,,,,,
4.39,1749820.014,,,,,
6.23,2065710.164,,,,,
2.16,1148372.401,,,,,
4.05,1371521.62,,,,,
5.37,1814462.351,,,,,
2.47,1304284.226,,,,,
3,605963.7068,,,,,
2.43,1179992.289,,,,,
2.46,1188196.882,,,,,
5.01,1914072.948,,,,,
4.04,1286400.915,,,,,
3.16,1161232.657,,,,,
3.27,1682105.847,,,,,
6.02,1144137.636,,,,,
4.42,1328701.194,,,,,
5.33,1517316.574,,,,,
2.12,1148563.904,,,,,
3.38,729781.5696,,,,,
6.21,716316.4881,,,,,
2.23,859078.6477,,,,,
2.19,1011477.614,,,,,
5.16,938171.3556,,,,,
2.17,1179983.442,,,,,
3.14,1107067.804,,,,,
4.4,1114957.597,,,,,
5.14,1537310.616,,,,,
5.34,1635151.186,,,,,
4.42,1076995.904,,,,,
3.06,890887.6807,,,,,
4.3,1033475.699,,,,,
3.28,1812960.408,,,,,
3.07,1568433.328,,,,,
3.29,852504.5856,,,,,
4.46,1546408.558,,,,,
3.13,1661592.789,,,,,
4.43,1752594.821,,,,,
5.21,1303106.787,,,,,
6.07,1287903.352,,,,,
6.1,1670950.313,,,,,
4.5,1127499.384,,,,,
2.07,1311389.576,,,,,
4.47,1004430.324,,,,,
4.14,1266747.83,,,,,
2.35,713615.8686,,,,,
3.47,814573.1471,,,,,
4.1,1155801.253,,,,,
3.03,1277780.512,,,,,
2.04,1516075.012,,,,,
3.4,877247.2454,,,,,
2.46,1317167.713,,,,,
6.15,1880178.647,,,,,
3.16,1370505.883,,,,,
3.26,1078779.497,,,,,
3.2,1621742.748,,,,,
4.38,1351541.419,,,,,
4.03,717682.0857,,,,,
2.08,914325.0292,,,,,
3.42,1074296.704,,,,,
6.45,1199618.943,,,,,
2.36,1452736.787,,,,,
2.29,1377671.237,,,,,
3.15,1474379.44,,,,,
4.23,1363623.044,,,,,
6.43,891468.2133,,,,,
6.41,1421047.646,,,,,
5.29,1000842.178,,,,,
4.16,1371311.616,,,,,
3.03,1572513.838,,,,,
2.24,958909.1935,,,,,
2.15,912422.1464,,,,,
5.03,1210026.031,,,,,
4.44,1243879.83,,,,,
4.48,1381117.701,,,,,
5.25,1226992.903,,,,,
3.08,1262552.686,,,,,
3.43,774674.0567,,,,,
4.42,1295945.617,,,,,
4.18,704375.8684,,,,,
4.33,1305210.265,,,,,
2.04,1240380.461,,,,,
2.43,1262281.486,,,,,
3.13,491907.7944,,,,,
2.39,890481.7298,,,,,
4.05,1895361.115,,,,,
4,1376346.359,,,,,
3.04,1596440.114,,,,,
4,1537475.79,,,,,
3.12,1270390.248,,,,,
4.31,938827.8008,,,,,
5.09,1277148.996,,,,,
5.49,732244.1581,,,,,
4.19,1108204.587,,,,,
5.27,1262104.926,,,,,
3.33,757943.2228,,,,,
3.16,1354874.837,,,,,
3.5,995813.2161,,,,,
4.36,612938.7145,,,,,
3.1,1521745.663,,,,,
3.2,1252691.793,,,,,
2.16,963934.013,,,,,
4,623181.1348,,,,,
4.04,1361872.291,,,,,
5.01,826306.1479,,,,,
3.3,1104115.693,,,,,
3.32,1722463.563,,,,,
3.15,1053338.592,,,,,
4.26,933949.0733,,,,,
4.42,1575492.496,,,,,
3.06,1544906.385,,,,,
4.2,798073.9462,,,,,
4.01,994107.8898,,,,,
5.38,836339.8169,,,,,
2.21,1336172.194,,,,,
2.3,592223.2631,,,,,
2.18,766710.1735,,,,,
3.11,1820439.353,,,,,
2.3,1186019.796,,,,,
4.1,1302664.417,,,,,
6.18,1197069.264,,,,,
3.41,1205878.77,,,,,
4.37,1511352.256,,,,,
6.18,951781.3078,,,,,
2.11,994897.1126,,,,,
3.16,1252723.43,,,,,
6.1,1048639.789,,,,,
3.33,1629049.624,,,,,
2.04,639366.3656,,,,,
6.08,1055930.224,,,,,
4.37,799207.7043,,,,,
6.06,1323959.799,,,,,
2.1,852590.3528,,,,,
6.26,1399812.613,,,,,
4.4,1206020.385,,,,,
5.22,1222576.82,,,,,
6.16,1184462.32,,,,,
3.11,522638.9989,,,,,
4.29,1621982.418,,,,,
3.27,1418310.085,,,,,
3.14,1846350.02,,,,,
2.01,1415349.65,,,,,
4.25,1729559.809,,,,,
2.34,1325149.92,,,,,
3.33,470008.1382,,,,,
4.24,1637261.854,,,,,
3.27,1268134.929,,,,,
4.39,983994.2669,,,,,
5.26,1231779.152,,,,,
4.17,1524123.569,,,,,
5.46,1859160.625,,,,,
3.22,965136.3385,,,,,
3.19,1487571.551,,,,,
4.28,1599860.08,,,,,
3.41,1411756.619,,,,,
3.31,1209445.22,,,,,
3.21,1202050.584,,,,,
4.47,1784057.843,,,,,
5.18,1259665.603,,,,,
6.08,1742922.64,,,,,
5.49,1206250.648,,,,,
2.23,1014513.21,,,,,
3.2,1169653.821,,,,,
2.18,561703.7697,,,,,
3.44,1710570.17,,,,,
2.26,1432012.871,,,,,
2.09,881443.9247,,,,,
2.33,679627.5956,,,,,
2.38,1165240.178,,,,,
3.35,2190338.611,,,,,
6.48,1887529.377,,,,,
2.17,1296881.971,,,,,
4.45,841276.5861,,,,,
5.34,1111148.947,,,,,
5.26,2045693.82,,,,,
4.45,1330191.522,,,,,
3.42,1536992.866,,,,,
3.37,762130.4623,,,,,
5.08,735952.1689,,,,,
4.45,939490.9138,,,,,
6.24,1385775.667,,,,,
3.36,1210184.018,,,,,
4.34,652991.1054,,,,,
4.02,844695.5049,,,,,
4.14,1185743.824,,,,,
6.49,1022709.696,,,,,
3.37,1638632.151,,,,,
2.09,751952.5709,,,,,
4.05,1771036.925,,,,,
3.47,739027.6758,,,,,
3.22,2096977.79,,,,,
5.44,1903660.919,,,,,
5.3,1882118.611,,,,,
4.07,1480888.804,,,,,
4.44,1304789.263,,,,,
6.49,1407291.851,,,,,
4.19,843536.172,,,,,
4.42,763093.2314,,,,,
4.35,743212.4195,,,,,
4.07,1187113.826,,,,,
3.17,1167421.739,,,,,
4.19,1160526.058,,,,,
2.1,627650.4026,,,,,
2.1,1329800.046,,,,,
6.28,1129798.373,,,,,
3.41,955689.5329,,,,,
5.37,742645.1459,,,,,
4.07,490338.6033,,,,,
3.12,1754937.715,,,,,
4.09,845890.2405,,,,,
4.31,949684.4102,,,,,
3.43,1333014.908,,,,,
4.36,985117.6289,,,,,
5.12,1166336.259,,,,,
3.32,1147685.301,,,,,
4.04,1459834.789,,,,,
3.27,1462989.491,,,,,
4.46,1388596.243,,,,,
4.36,590199.1722,,,,,
6.5,1256469.642,,,,,
3.25,1495390.499,,,,,
4.19,589352.3954,,,,,
6.1,1270502.871,,,,,
2.18,1097918.412,,,,,
6.32,1409943.303,,,,,
4.31,1450619.457,,,,,
6.17,1368670.299,,,,,
6.18,1129582.838,,,,,
6.29,1795445.898,,,,,
3.06,1113314.699,,,,,
3.38,1348221.765,,,,,
2.11,1134125.646,,,,,
4.13,665266.9766,,,,,
4.14,1197740.917,,,,,
3.41,626020.1695,,,,,
5.42,1645843.048,,,,,
6.03,1354973.553,,,,,
4.22,390948.45,,,,,
4.18,1226441.479,,,,,
2.15,1770372.175,,,,,
6.49,1525205.646,,,,,
3.44,1188761.32,,,,,
3.41,1517693.106,,,,,
3,1363319.846,,,,,
4.45,1740671.73,,,,,
5.03,1505628.453,,,,,
4.02,1072914.996,,,,,
2.32,1206931.65,,,,,
4.13,1092809.597,,,,,
4,1404622.086,,,,,
5.27,1483685.904,,,,,
4.37,1447181.826,,,,,
3.29,1506651.157,,,,,
6,1170169.259,,,,,
3.13,407718.9382,,,,,
5.17,1344523.408,,,,,
3.25,1684554.715,,,,,
2.29,734101.4856,,,,,
2.43,752950.6068,,,,,
3.12,1211110.084,,,,,
2.46,999244.635,,,,,
3.02,812858.357,,,,,
5.38,1295014.618,,,,,
3.44,724993.8892,,,,,
2.35,1126137.681,,,,,
2.36,1408550.417,,,,,
3,1524106.965,,,,,
4.26,823864.3877,,,,,
3.38,1521527.042,,,,,
3.22,1094027.186,,,,,
4.37,1259190.706,,,,,
2.4,1003837.667,,,,,
4.27,1205138.181,,,,,
2.18,1405059.642,,,,,
4.22,1411266.411,,,,,
4.26,1794214.425,,,,,
4.13,990894.0537,,,,,
2.11,1022342.574,,,,,
6.2,1826821.616,,,,,
3.27,708045.5749,,,,,
4.01,750753.4209,,,,,
5.16,1445731.626,,,,,
5.48,995783.1625,,,,,
3.28,1191625.44,,,,,
4.21,2016910.74,,,,,
2.27,1057838.493,,,,,
3.3,357250.6878,,,,,
4.34,1106976.067,,,,,
5.48,1266616.547,,,,,
4.47,805433.7397,,,,,
3.03,851633.9109,,,,,
4.2,1412097.177,,,,,
6.43,1339636.187,,,,,
6.46,641484.2385,,,,,
3.42,1109665.563,,,,,
3.18,1669127.078,,,,,
3.03,1788829.235,,,,,
5.09,1352096.051,,,,,
6.5,1369016.778,,,,,
3.05,485533.6804,,,,,
6.39,1404036.266,,,,,
3.18,1597152.901,,,,,
3,1735340.256,,,,,
5.11,1169166.989,,,,,
3.43,1142113.384,,,,,
4.33,1368106.873,,,,,
2.21,1028650.592,,,,,
3.14,1368692.297,,,,,
3.17,1431386.814,,,,,
3.28,1061208.706,,,,,
4.16,1322782.76,,,,,
3.13,1716323.348,,,,,
2.4,465499.8081,,,,,
3.42,986285.3819,,,,,
6.16,1416238.577,,,,,
4.13,1455326,,,,,
3.25,1530068.012,,,,,
2,1172619.597,,,,,
4.44,1174289.081,,,,,
3.3,1342818.676,,,,,
3.49,1383651.827,,,,,
4.25,1199760.292,,,,,
2.26,705343.2561,,,,,
5.48,1440738.469,,,,,
2.39,900851.1631,,,,,
6.33,2017174.989,,,,,
3.01,951243.8541,,,,,
6.36,1222277.091,,,,,
3.46,1080624.497,,,,,
3.5,762208.9848,,,,,
4.46,625990.3004,,,,,
2.47,2030910.615,,,,,
4.41,1462875.984,,,,,
3.12,1637841.262,,,,,
4.28,1046191.165,,,,,
4.47,1529281.84,,,,,
4.5,1591793.723,,,,,
6.03,1815920.45,,,,,
3.05,1027427.862,,,,,
2.25,1541127.344,,,,,
3.23,1031981.283,,,,,
2.02,1161457.848,,,,,
5.16,1317040.737,,,,,
2.02,908013.0021,,,,,
3.39,1455554.829,,,,,
3.22,1560870.211,,,,,
4.38,1417047.627,,,,,
3.34,1311654.263,,,,,
4.33,1275497.161,,,,,
3.2,1678347.528,,,,,
3.3,1399466.898,,,,,
3.36,1242111.428,,,,,
5.37,1866035.415,,,,,
3.42,412057.4401,,,,,
3.09,544320.6881,,,,,
6.18,1503327,,,,,
4.12,1761924.104,,,,,
6.29,1270543.464,,,,,
5.43,839745.6833,,,,,
4.07,1046943.498,,,,,
3.47,1396241.198,,,,,
2.18,1596439.716,,,,,
5.14,1290784.491,,,,,
6.4,1030016.645,,,,,
5,758570.7972,,,,,
3.47,1948654.936,,,,,
5.12,1578141.053,,,,,
5.11,1380353.888,,,,,
2.27,745996.3306,,,,,
4.14,1232466.4,,,,,
3.07,1899136.535,,,,,
5.2,1084063.642,,,,,
2.04,1377939.775,,,,,
5.22,937325.5661,,,,,
6.08,1220133.358,,,,,
4.21,1252416.691,,,,,
2.45,839453.2926,,,,,
5.31,1337472.085,,,,,
4.26,1479295.571,,,,,
5.22,1975538.416,,,,,
4.07,1146637.544,,,,,
2.4,1829101.549,,,,,
3.4,1110931.826,,,,,
3.17,1393897.39,,,,,
5.23,577168.2739,,,,,
6.46,1454834.982,,,,,
3.08,1321743.166,,,,,
4.1,1449829.494,,,,,
5.1,1281537.368,,,,,
3.09,1111284.161,,,,,
4.28,1136347.792,,,,,
4.23,615055.6758,,,,,
2.49,1362239.054,,,,,
4.17,1418977.829,,,,,
2.25,985339.4738,,,,,
5.33,1048647.166,,,,,
6.4,1028683.045,,,,,
3.34,684257.1111,,,,,
5.04,1845325.357,,,,,
4.04,1287784.304,,,,,
6.21,1120419.042,,,,,
2.34,1023205.041,,,,,
6.14,1874415.107,,,,,
2.32,670356.8953,,,,,
4.22,1004070.998,,,,,
2.44,885379.7903,,,,,
4.39,1111360.303,,,,,
6.04,1557276.064,,,,,
3.29,1364832.003,,,,,
2.44,1510659.228,,,,,
4.34,1584317.753,,,,,
3.1,383020.8277,,,,,
